UniProt1	UniProt2	symbol1	symbol2	evidence type	heart
P08559	P50402	PDHA1	EMD	exp	1
P49736	P50402	MCM2	EMD	exp	1
P19320	P50402	VCAM1	EMD	exp	1
P35227	P50402	PCGF2	EMD	exp	1
O95777	P50402	LSM8	EMD	exp	1
O60907	P50402	TBL1X	EMD	exp	1
P10398	P50402	ARAF	EMD	exp	1
P12956	P50402	XRCC6	EMD	exp	1
O15027	P50402	SEC16A	EMD	exp	1
P35610	P50402	SOAT1	EMD	exp	1
P36957	P50402	DLST	EMD	exp	1
P29353	P50402	SHC1	EMD	exp	1
O15379	P50402	HDAC3	EMD	exp	1
P49023	P50402	PXN	EMD	exp	1
P27348	P50402	YWHAQ	EMD	exp;pred	1
O75815	P50402	BCAR3	EMD	exp	1
P01133	P50402	EGF	EMD	exp;pred	1
O75643	P50402	SNRNP200	EMD	exp	1
P21796	P50402	VDAC1	EMD	exp	1
P33991	P50402	MCM4	EMD	exp	1
O14654	P50402	IRS4	EMD	exp	1
P31946	P50402	YWHAB	EMD	exp	1
O00422	P50402	SAP18	EMD	exp	1
P31150	P50402	GDI1	EMD	exp	1
O95218	P50402	ZRANB2	EMD	exp	1
O43889	P50402	CREB3	EMD	exp	1
P10827	P50402	THRA	EMD	exp	1
O00159	P50402	MYO1C	EMD	exp	1
O95292	P50402	VAPB	EMD	exp	1
P00519	P50402	ABL1	EMD	exp;pred	1
P50222	P50402	MEOX2	EMD	exp;pred	1
P12931	P50402	SRC	EMD	exp	1
P05455	P50402	SSB	EMD	exp	1
O75376	P50402	NCOR1	EMD	exp	1
O75531	P50402	BANF1	EMD	exp;pred	1
P02042	P50402	HBD	EMD	exp	1
P35579	P50402	MYH9	EMD	exp	1
P40939	P50402	HADHA	EMD	exp	1
A6NK59	P50402	ASB14	EMD	exp	1
P0CG48	P50402	UBC	EMD	exp	1
P07437	P50402	TUBB	EMD	exp	1
O75147	P50402	OBSL1	EMD	exp	1
P06858	P50402	LPL	EMD	exp	1
P35240	P50402	NF2	EMD	exp	1
P49459	P50402	UBE2A	EMD	exp	1
O60674	P50402	JAK2	EMD	exp	1
P12814	P50461	ACTN1	CSRP3	exp;pred	1
P11277	P50461	SPTB	CSRP3	exp;ortho	1
P48059	P50461	LIMS1	CSRP3	exp	1
P23409	P50461	MYF6	CSRP3	exp;ortho;pred	1
O15357	P51811	INPPL1	XK	exp	1
P17252	P51811	PRKCA	XK	exp;pred	1
O14967	P51811	CLGN	XK	exp	1
P29466	P51811	CASP1	XK	exp	1
P43694	P52952	GATA4	NKX2-5	exp;ortho;pred	1
P11831	P52952	SRF	NKX2-5	exp;pred	1
O15550	P52952	KDM6A	NKX2-5	exp	1
P41134	P52952	ID1	NKX2-5	exp	1
P05412	P52952	JUN	NKX2-5	exp	1
O94983	P52952	CAMTA2	NKX2-5	exp	1
O00267	P57059	SUPT5H	SIK1	exp	1
O14980	P57059	XPO1	SIK1	exp	1
P17612	P57059	PRKACA	SIK1	exp;pred	1
P39023	P57059	RPL3	SIK1	exp	1
O43318	P57059	MAP3K7	SIK1	exp	1
P51965	P57059	UBE2E1	SIK1	exp	1
P04275	P63000	VWF	RAC1	exp	1
P0CG47	P63000	UBB	RAC1	exp	1
P37837	P63000	TALDO1	RAC1	exp	1
P55210	P63000	CASP7	RAC1	exp;pred	1
P19174	P63000	PLCG1	RAC1	exp	1
O60477	P63000	BRINP1	RAC1	exp	1
O60890	P63000	OPHN1	RAC1	exp;pred	1
P19634	P63000	SLC9A1	RAC1	exp	1
P52292	P63000	KPNA2	RAC1	exp	1
O14641	P63000	DVL2	RAC1	exp;pred	1
P46379	P63000	BAG6	RAC1	exp	1
O95218	P63000	ZRANB2	RAC1	exp	1
O43615	P63000	TIMM44	RAC1	exp	1
P23443	P63000	RPS6KB1	RAC1	exp;pred	1
P49756	P63000	RBM25	RAC1	exp	1
P19878	P63000	NCF2	RAC1	exp;pred	1
O00161	P63000	SNAP23	RAC1	exp	1
P19320	P63000	VCAM1	RAC1	exp	1
P42574	P63000	CASP3	RAC1	exp	1
P16333	P63000	NCK1	RAC1	exp;pred	1
O60318	P63000	MCM3AP	RAC1	exp	1
P02745	P63000	C1QA	RAC1	exp	1
P52566	P63000	ARHGDIB	RAC1	exp;pred	1
P05814	P63000	CSN2	RAC1	exp	1
P15735	P63000	PHKG2	RAC1	exp	1
O96013	P63000	PAK4	RAC1	exp;pred	1
P50579	P63000	METAP2	RAC1	exp;pred	1
P52757	P63000	CHN2	RAC1	exp;ortho;pred	1
O15068	P63000	MCF2L	RAC1	exp;pred	1
P15531	P63000	NME1	RAC1	exp	1
P42858	P63000	HTT	RAC1	exp	1
A0AUZ9	P63000	KANSL1L	RAC1	exp	1
P09382	P63000	LGALS1	RAC1	exp	1
O95835	P63000	LATS1	RAC1	exp	1
P35268	P63000	RPL22	RAC1	exp;pred	1
O95793	P63000	STAU1	RAC1	exp;pred	1
O00571	P63000	DDX3X	RAC1	exp	1
P50995	P63000	ANXA11	RAC1	exp	1
P02751	P63000	FN1	RAC1	exp	1
P45983	P63000	MAPK8	RAC1	exp;ortho;pred	1
O60610	P63000	DIAPH1	RAC1	exp;pred	1
P28799	P63000	GRN	RAC1	exp	1
P05109	P63000	S100A8	RAC1	exp	1
P42224	P63000	STAT1	RAC1	exp;pred	1
P00414	P63000	MT-CO3	RAC1	exp	1
P04839	P63000	CYBB	RAC1	exp;ortho;pred	1
P52565	P63000	ARHGDIA	RAC1	exp;ortho;pred	1
P19438	P63000	TNFRSF1A	RAC1	exp	1
P11274	P63000	BCR	RAC1	exp;ortho	1
O75044	P63000	SRGAP2	RAC1	exp;pred	1
P42704	P63000	LRPPRC	RAC1	exp	1
P46934	P63000	NEDD4	RAC1	exp;pred	1
P48426	P63000	PIP4K2A	RAC1	exp;pred	1
P31749	P63000	AKT1	RAC1	exp;pred	1
O15211	P63000	RGL2	RAC1	exp;pred	1
O60784	P63000	TOM1	RAC1	exp	1
O75530	P63000	EED	RAC1	exp;ortho	1
O14640	P63000	DVL1	RAC1	exp;ortho;pred	1
P19525	P63000	EIF2AK2	RAC1	exp	1
P00441	P63000	SOD1	RAC1	exp;ortho	1
P61019	P63000	RAB2A	RAC1	exp;pred	1
P09669	P63000	COX6C	RAC1	exp	1
P27105	P63000	STOM	RAC1	exp	1
P41743	P63000	PRKCI	RAC1	exp;pred	1
O60603	P63000	TLR2	RAC1	exp;ortho;pred	1
P35579	P63000	MYH9	RAC1	exp	1
P52735	P63000	VAV2	RAC1	exp;pred	1
P0CG48	P63000	UBC	RAC1	exp	1
P42336	P63000	PIK3CA	RAC1	exp;pred	1
O60684	P63000	KPNA6	RAC1	exp	1
O14763	P63000	TNFRSF10B	RAC1	exp	1
P24941	P63000	CDK2	RAC1	exp	1
P53621	P63000	COPA	RAC1	exp	1
P42768	P63000	WAS	RAC1	exp;pred	1
P62987	P63000	UBA52	RAC1	exp	1
P54105	P63000	CLNS1A	RAC1	exp	1
P30101	P63000	PDIA3	RAC1	exp	1
P60660	P63000	MYL6	RAC1	exp	1
A7KAX9	P63000	ARHGAP32	RAC1	exp;ortho;pred	1
O75369	P63000	FLNB	RAC1	exp;pred	1
P15260	P63000	IFNGR1	RAC1	exp	1
P30622	P63000	CLIP1	RAC1	exp	1
P62993	P63000	GRB2	RAC1	exp;pred	1
P52306	P63000	RAP1GDS1	RAC1	exp;pred	1
P15882	P63000	CHN1	RAC1	exp;pred	1
P40617	P63000	ARL4A	RAC1	exp;pred	1
P62745	P63000	RHOB	RAC1	exp;pred	1
P62979	P63000	RPS27A	RAC1	exp;pred	1
P17252	P63000	PRKCA	RAC1	exp;pred	1
P35125	P63000	USP6	RAC1	exp	1
O15056	P63000	SYNJ2	RAC1	exp;pred	1
P05412	P63000	JUN	RAC1	exp;pred	1
P53365	P63000	ARFIP2	RAC1	exp;pred	1
O00629	P63000	KPNA4	RAC1	exp	1
P60709	P63000	ACTB	RAC1	exp;pred	1
P23246	P63000	SFPQ	RAC1	exp	1
O75962	P63000	TRIO	RAC1	exp;pred	1
P21333	P63000	FLNA	RAC1	exp;pred	1
O15144	P63000	ARPC2	RAC1	exp	1
O60260	P63000	PRKN	RAC1	exp;pred	1
P14618	P63000	PKM	RAC1	exp	1
P06702	P63000	S100A9	RAC1	exp	1
P40763	P63000	STAT3	RAC1	exp;pred	1
P14778	P63000	IL1R1	RAC1	exp	1
P39023	P63000	RPL3	RAC1	exp	1
P13498	P63000	CYBA	RAC1	exp	1
P46940	P63000	IQGAP1	RAC1	exp;ortho;pred	1
P27986	P63000	PIK3R1	RAC1	exp;ortho;pred	1
O60725	P63000	ICMT	RAC1	exp	1
P14649	P63000	MYL6B	RAC1	exp	1
O15131	P63000	KPNA5	RAC1	exp	1
P13805	P63316	TNNT1	TNNC1	exp;pred	1
P51911	P63316	CNN1	TNNC1	exp;pred	1
O00762	P63316	UBE2C	TNNC1	exp	1
P62487	P63316	POLR2G	TNNC1	exp	1
P06493	P63316	CDK1	TNNC1	exp	1
P38919	P68032	EIF4A3	ACTC1	exp	1
O95198	P68032	KLHL2	ACTC1	exp	1
O94929	P68032	ABLIM3	ACTC1	exp;pred	1
P19320	P68032	VCAM1	ACTC1	exp	1
P49736	P68032	MCM2	ACTC1	exp	1
P07384	P68032	CAPN1	ACTC1	exp;pred	1
P35579	P68032	MYH9	ACTC1	exp;pred	1
P04792	P68032	HSPB1	ACTC1	exp	1
O43707	P68032	ACTN4	ACTC1	exp	1
P08047	P68032	SP1	ACTC1	exp	1
P15311	P68032	EZR	ACTC1	exp;pred	1
P61160	P68032	ACTR2	ACTC1	exp	1
P03372	P68032	ESR1	ACTC1	exp	1
P61326	P68032	MAGOH	ACTC1	exp	1
O75478	P68032	TADA2A	ACTC1	exp	1
P23528	P68032	CFL1	ACTC1	exp;pred	1
P62736	P68032	ACTA2	ACTC1	exp;pred	1
P60709	P68032	ACTB	ACTC1	exp;pred	1
O43516	P68032	WIPF1	ACTC1	exp	1
P53355	P68032	DAPK1	ACTC1	exp	1
P11441	P68032	UBL4A	ACTC1	exp	1
P62993	P68032	GRB2	ACTC1	exp	1
P35580	P68032	MYH10	ACTC1	exp;pred	1
P32121	P68032	ARRB2	ACTC1	exp	1
O75167	P68032	PHACTR2	ACTC1	exp	1
P21860	P68032	ERBB3	ACTC1	exp	1
P47755	P68032	CAPZA2	ACTC1	exp	1
O75128	P68032	COBL	ACTC1	exp	1
P0CG48	P68032	UBC	ACTC1	exp	1
P01106	P68032	MYC	ACTC1	exp	1
P62140	P68032	PPP1CB	ACTC1	exp	1
P42768	P68032	WAS	ACTC1	exp;pred	1
P51532	P68032	SMARCA4	ACTC1	exp	1
P03950	P68032	ANG	ACTC1	exp	1
P63167	P68032	DYNLL1	ACTC1	exp	1
P04406	P68032	GAPDH	ACTC1	exp	1
P49759	Q02487	CLK1	DSC2	exp	1
P42356	Q02487	PI4KA	DSC2	exp	1
P17302	Q02487	GJA1	DSC2	exp	1
P34925	Q02487	RYK	DSC2	exp	1
P19784	Q02487	CSNK2A2	DSC2	exp	1
P55085	Q07699	F2RL1	SCN1B	exp	1
O94856	Q07699	NFASC	SCN1B	exp;pred	1
P35348	Q07699	ADRA1A	SCN1B	exp	1
O00168	Q09013	FXYD1	DMPK	exp	1
P46783	Q09013	RPS10	DMPK	exp	1
P54253	Q09013	ATXN1	DMPK	exp;pred	1
P08238	Q09013	HSP90AB1	DMPK	exp	1
P04183	Q09013	TK1	DMPK	exp	1
P57678	Q09013	GEMIN4	DMPK	exp	1
O95166	Q09013	GABARAP	DMPK	exp	1
P54259	Q09013	ATN1	DMPK	exp	1
P20073	Q09013	ANXA7	DMPK	exp	1
P07900	Q09013	HSP90AA1	DMPK	exp	1
O14974	Q09013	PPP1R12A	DMPK	exp;pred	1
P56945	Q0ZGT2	BCAR1	NEXN	exp	1
P46940	Q0ZGT2	IQGAP1	NEXN	exp	1
P47755	Q0ZGT2	CAPZA2	NEXN	exp	1
P60709	Q0ZGT2	ACTB	NEXN	exp	1
O43795	Q0ZGT2	MYO1B	NEXN	exp	1
P68133	Q0ZGT2	ACTA1	NEXN	exp;pred	1
P62993	Q0ZGT2	GRB2	NEXN	exp	1
P35579	Q0ZGT2	MYH9	NEXN	exp	1
P06396	Q0ZGT2	GSN	NEXN	exp	1
O00159	Q0ZGT2	MYO1C	NEXN	exp;pred	1
P04792	Q0ZGT2	HSPB1	NEXN	exp	1
O95990	Q0ZGT2	FAM107A	NEXN	exp	1
P62736	Q0ZGT2	ACTA2	NEXN	exp	1
Q01968	Q0ZGT2	OCRL	NEXN	exp	1
P21333	Q0ZGT2	FLNA	NEXN	exp	1
P62140	Q0ZGT2	PPP1CB	NEXN	exp	1
Q12824	Q13315	SMARCB1	ATM	exp;pred	1
P35414	Q13315	APLNR	ATM	exp	1
Q10567	Q13315	AP1B1	ATM	exp;ortho;pred	1
O76064	Q13315	RNF8	ATM	exp;pred	1
O43324	Q13315	EEF1E1	ATM	exp	1
P29992	Q13315	GNA11	ATM	exp	1
P62136	Q13315	PPP1CA	ATM	exp;ortho;pred	1
P32970	Q13315	CD70	ATM	exp	1
O43791	Q13315	SPOP	ATM	exp	1
P40337	Q13315	VHL	ATM	exp;pred	1
O43318	Q13315	MAP3K7	ATM	exp;pred	1
P24530	Q13315	EDNRB	ATM	exp	1
O43847	Q13315	NRDC	ATM	exp	1
P15336	Q13315	ATF2	ATM	exp;pred	1
P49736	Q13315	MCM2	ATM	exp	1
O75150	Q13315	RNF40	ATM	exp	1
P50406	Q13315	HTR6	ATM	exp	1
O60934	Q13315	NBN	ATM	exp;pred	1
P23025	Q13315	XPA	ATM	exp;pred	1
O15151	Q13315	MDM4	ATM	exp;pred	1
P24928	Q13315	POLR2A	ATM	exp;pred	1
P56279	Q13315	TCL1A	ATM	exp	1
P42773	Q13315	CDKN2C	ATM	exp	1
P43246	Q13315	MSH2	ATM	exp;pred	1
P04155	Q13315	TFF1	ATM	exp	1
P10114	Q13315	RAP2A	ATM	exp	1
P49146	Q13315	NPY2R	ATM	exp	1
P35613	Q13315	BSG	ATM	exp	1
P40692	Q13315	MLH1	ATM	exp;pred	1
P55957	Q13315	BID	ATM	exp	1
P09874	Q13315	PARP1	ATM	exp;pred	1
P52701	Q13315	MSH6	ATM	exp;pred	1
O15105	Q13315	SMAD7	ATM	exp	1
P16104	Q13315	H2AFX	ATM	exp;ortho;pred	1
P54274	Q13315	TERF1	ATM	exp;pred	1
P56645	Q13315	PER3	ATM	exp	1
O75496	Q13315	GMNN	ATM	exp	1
Q04206	Q13315	RELA	ATM	exp;pred	1
P46531	Q13315	NOTCH1	ATM	exp	1
O95999	Q13315	BCL10	ATM	exp	1
Q12888	Q13315	TP53BP1	ATM	exp;pred	1
P15927	Q13315	RPA2	ATM	exp;ortho;pred	1
P21675	Q13315	TAF1	ATM	exp	1
P11387	Q13315	TOP1	ATM	exp;pred	1
P23921	Q13315	RRM1	ATM	exp;pred	1
P15374	Q13315	UCHL3	ATM	exp	1
Q01831	Q13315	XPC	ATM	exp;pred	1
P52926	Q13315	HMGA2	ATM	exp;ortho	1
O15524	Q13315	SOCS1	ATM	exp	1
P00519	Q13315	ABL1	ATM	exp;pred	1
P27694	Q13315	RPA1	ATM	exp;ortho;pred	1
P60228	Q13315	EIF3E	ATM	exp	1
O43524	Q13315	FOXO3	ATM	exp	1
P22736	Q13315	NR4A1	ATM	exp;pred	1
P04637	Q13315	TP53	ATM	exp;ortho;pred	1
P43657	Q13315	LPAR6	ATM	exp	1
P48730	Q13315	CSNK1D	ATM	exp;pred	1
P50750	Q13315	CDK9	ATM	exp;pred	1
P36873	Q13315	PPP1CC	ATM	exp;pred	1
Q00987	Q13315	MDM2	ATM	exp;pred	1
P13010	Q13315	XRCC5	ATM	exp;pred	1
A0AV96	Q13315	RBM47	ATM	exp	1
P01106	Q13315	MYC	ATM	exp;pred	1
Q01094	Q13315	E2F1	ATM	exp;pred	1
O14920	Q13315	IKBKB	ATM	exp;pred	1
P51970	Q13315	NDUFA8	ATM	exp	1
P42224	Q13315	STAT1	ATM	exp;pred	1
P54132	Q13315	BLM	ATM	exp;pred	1
P36956	Q13315	SREBF1	ATM	exp	1
P35251	Q13315	RFC1	ATM	exp;pred	1
O75943	Q13315	RAD17	ATM	exp;pred	1
P13693	Q13315	TPT1	ATM	exp;ortho	1
P46379	Q13315	BAG6	ATM	exp	1
Q13309	Q13315	SKP2	ATM	exp	1
P22830	Q13315	FECH	ATM	exp	1
O43156	Q13315	TTI1	ATM	exp;pred	1
P49917	Q13315	LIG4	ATM	exp;pred	1
O43313	Q13315	ATMIN	ATM	exp;pred	1
O60939	Q13315	SCN2B	ATM	exp	1
P16220	Q13315	CREB1	ATM	exp;pred	1
P63010	Q13315	AP2B1	ATM	exp	1
P78527	Q13315	PRKDC	ATM	exp;pred	1
P35372	Q13315	OPRM1	ATM	exp	1
O00203	Q13315	AP3B1	ATM	exp	1
Q13263	Q13315	TRIM28	ATM	exp	1
P31947	Q13315	SFN	ATM	exp;pred	1
P04201	Q13315	MAS1	ATM	exp	1
P50542	Q13315	PEX5	ATM	exp	1
Q06203	Q13418	PPAT	ILK	exp	1
P16144	Q13418	ITGB4	ILK	exp	1
P11166	Q13418	SLC2A1	ILK	exp	1
P05023	Q13418	ATP1A1	ILK	exp	1
P00367	Q13418	GLUD1	ILK	exp	1
P78527	Q13418	PRKDC	ILK	exp	1
P50991	Q13418	CCT4	ILK	exp;ortho	1
Q01844	Q13418	EWSR1	ILK	exp	1
P49841	Q13418	GSK3B	ILK	exp;pred	1
P22087	Q13418	FBL	ILK	exp	1
O43291	Q13418	SPINT2	ILK	exp	1
P25705	Q13418	ATP5A1	ILK	exp	1
O14654	Q13418	IRS4	ILK	exp	1
P50990	Q13418	CCT8	ILK	exp;ortho	1
P14373	Q13418	TRIM27	ILK	exp	1
P42345	Q13418	MTOR	ILK	exp;pred	1
P35606	Q13418	COPB2	ILK	exp	1
P49023	Q13418	PXN	ILK	exp;ortho;pred	1
O43143	Q13418	DHX15	ILK	exp	1
O95373	Q13418	IPO7	ILK	exp	1
O43823	Q13418	AKAP8	ILK	exp	1
P61619	Q13418	SEC61A1	ILK	exp	1
P54652	Q13418	HSPA2	ILK	exp	1
P83369	Q13418	LSM11	ILK	exp	1
P20618	Q13418	PSMB1	ILK	exp	1
O14974	Q13418	PPP1R12A	ILK	exp;pred	1
P51571	Q13418	SSR4	ILK	exp;pred	1
P78371	Q13418	CCT2	ILK	exp;ortho	1
P31749	Q13418	AKT1	ILK	exp;pred	1
P55209	Q13418	NAP1L1	ILK	exp	1
P61604	Q13418	HSPE1	ILK	exp	1
P48059	Q13418	LIMS1	ILK	exp;ortho;pred	1
O00743	Q13418	PPP6C	ILK	exp	1
Q13263	Q13418	TRIM28	ILK	exp;pred	1
O15530	Q13418	PDPK1	ILK	exp;pred	1
O14735	Q13418	CDIPT	ILK	exp	1
P36776	Q13418	LONP1	ILK	exp	1
P08238	Q13418	HSP90AB1	ILK	exp;pred	1
P57678	Q13418	GEMIN4	ILK	exp	1
P62328	Q13418	TMSB4X	ILK	exp;ortho;pred	1
Q13085	Q13418	ACACA	ILK	exp	1
P31689	Q13418	DNAJA1	ILK	exp	1
O00571	Q13418	DDX3X	ILK	exp	1
P55211	Q13418	CASP9	ILK	exp;pred	1
P84090	Q13418	ERH	ILK	exp	1
P14866	Q13418	HNRNPL	ILK	exp	1
O95816	Q13418	BAG2	ILK	exp;ortho	1
P14174	Q13418	MIF	ILK	exp	1
P02751	Q13418	FN1	ILK	exp;pred	1
P35222	Q13418	CTNNB1	ILK	exp	1
A1L0T0	Q13418	ILVBL	ILK	exp	1
P06702	Q13418	S100A9	ILK	exp	1
Q01804	Q13418	OTUD4	ILK	exp	1
P34897	Q13418	SHMT2	ILK	exp	1
P16615	Q13418	ATP2A2	ILK	exp	1
O75436	Q13418	VPS26A	ILK	exp	1
P08648	Q13418	ITGA5	ILK	exp;pred	1
O60884	Q13418	DNAJA2	ILK	exp;ortho	1
P29622	Q13418	SERPINA4	ILK	exp	1
O95831	Q13418	AIFM1	ILK	exp	1
P12277	Q13418	CKB	ILK	exp	1
P52272	Q13418	HNRNPM	ILK	exp	1
P52597	Q13418	HNRNPF	ILK	exp	1
O00165	Q13418	HAX1	ILK	exp	1
P07339	Q13418	CTSD	ILK	exp	1
P04843	Q13418	RPN1	ILK	exp	1
P29353	Q13418	SHC1	ILK	exp;pred	1
P30876	Q13418	POLR2B	ILK	exp	1
O43159	Q13418	RRP8	ILK	exp	1
O60762	Q13418	DPM1	ILK	exp	1
O94927	Q13418	HAUS5	ILK	exp	1
P07900	Q13418	HSP90AA1	ILK	exp;ortho;pred	1
P61221	Q13418	ABCE1	ILK	exp	1
P05106	Q13418	ITGB3	ILK	exp;pred	1
Q12906	Q13418	ILF3	ILK	exp	1
P17066	Q13418	HSPA6	ILK	exp	1
O43819	Q13418	SCO2	ILK	exp	1
P49407	Q13418	ARRB1	ILK	exp	1
P48643	Q13418	CCT5	ILK	exp	1
O14545	Q13418	TRAFD1	ILK	exp	1
P52736	Q13418	ZNF133	ILK	exp	1
O95201	Q13418	ZNF205	ILK	exp	1
P04350	Q13418	TUBB4A	ILK	exp	1
P62826	Q13418	RAN	ILK	exp	1
P43307	Q13418	SSR1	ILK	exp	1
P53985	Q13418	SLC16A1	ILK	exp	1
O00139	Q13418	KIF2A	ILK	exp	1
P49368	Q13418	CCT3	ILK	exp	1
P56192	Q13418	MARS	ILK	exp	1
O00483	Q13418	NDUFA4	ILK	exp	1
P40227	Q13418	CCT6A	ILK	exp	1
P04792	Q13418	HSPB1	ILK	exp	1
P06756	Q13418	ITGAV	ILK	exp	1
P05107	Q13418	ITGB2	ILK	exp	1
O75489	Q13418	NDUFS3	ILK	exp	1
P10644	Q13418	PRKAR1A	ILK	exp;pred	1
P53007	Q13418	SLC25A1	ILK	exp	1
P27708	Q13418	CAD	ILK	exp	1
P68366	Q13418	TUBA4A	ILK	exp	1
O43852	Q13418	CALU	ILK	exp	1
P06576	Q13418	ATP5B	ILK	exp	1
P35221	Q13418	CTNNA1	ILK	exp	1
Q13043	Q13418	STK4	ILK	exp;pred	1
O14980	Q13418	XPO1	ILK	exp	1
O43639	Q13418	NCK2	ILK	exp;pred	1
Q13153	Q13418	PAK1	ILK	exp;pred	1
Q04837	Q13418	SSBP1	ILK	exp	1
P62136	Q13418	PPP1CA	ILK	exp	1
P17844	Q13418	DDX5	ILK	exp	1
P32121	Q13418	ARRB2	ILK	exp;pred	1
P57078	Q13418	RIPK4	ILK	exp	1
Q03135	Q13418	CAV1	ILK	exp;pred	1
P55011	Q13418	SLC12A2	ILK	exp	1
Q01813	Q13418	PFKP	ILK	exp	1
P46531	Q13418	NOTCH1	ILK	exp;pred	1
P56385	Q13418	ATP5I	ILK	exp	1
P0CG48	Q13642	UBC	FHL1	exp;pred	1
Q13485	Q13642	SMAD4	FHL1	exp	1
P28482	Q13642	MAPK1	FHL1	exp	1
P24593	Q13642	IGFBP5	FHL1	exp	1
P31749	Q13642	AKT1	FHL1	exp	1
O75398	Q13642	DEAF1	FHL1	exp	1
Q00872	Q13642	MYBPC1	FHL1	exp;pred	1
P05412	Q13642	JUN	FHL1	exp	1
P48730	Q13642	CSNK1D	FHL1	exp	1
P11171	Q13642	EPB41	FHL1	exp	1
P62714	Q13642	PPP2CB	FHL1	exp	1
P17020	Q13642	ZNF16	FHL1	exp	1
P84022	Q13642	SMAD3	FHL1	exp	1
O00257	Q13642	CBX4	FHL1	exp;pred	1
Q06587	Q13642	RING1	FHL1	exp;pred	1
P22460	Q13642	KCNA5	FHL1	exp	1
P48552	Q13642	NRIP1	FHL1	exp	1
P08047	Q13642	SP1	FHL1	exp	1
P11831	Q13642	SRF	FHL1	exp	1
Q09472	Q13642	EP300	FHL1	exp	1
P23508	Q13642	MCC	FHL1	exp	1
P03372	Q13642	ESR1	FHL1	exp;pred	1
P04156	Q13642	PRNP	FHL1	exp;pred	1
Q06330	Q13642	RBPJ	FHL1	exp;ortho;pred	1
P06733	Q13642	ENO1	FHL1	exp	1
Q13283	Q13642	G3BP1	FHL1	exp	1
Q02952	Q13642	AKAP12	FHL1	exp;ortho;pred	1
O75530	Q13642	EED	FHL1	exp	1
Q01844	Q13642	EWSR1	FHL1	exp	1
O60664	Q14126	PLIN3	DSG2	exp	1
P16234	Q14126	PDGFRA	DSG2	exp	1
P21333	Q14126	FLNA	DSG2	exp	1
P08559	Q14126	PDHA1	DSG2	exp	1
O75530	Q14126	EED	DSG2	exp	1
P34925	Q14126	RYK	DSG2	exp	1
P61160	Q14126	ACTR2	DSG2	exp	1
P61221	Q14126	ABCE1	DSG2	exp	1
P36957	Q14126	DLST	DSG2	exp	1
P05412	Q14126	JUN	DSG2	exp	1
P46940	Q14126	IQGAP1	DSG2	exp	1
P49459	Q14126	UBE2A	DSG2	exp	1
Q08554	Q14126	DSC1	DSG2	exp;pred	1
Q13509	Q14126	TUBB3	DSG2	exp	1
O75147	Q14126	OBSL1	DSG2	exp	1
P35579	Q14126	MYH9	DSG2	exp	1
P78536	Q14192	ADAM17	FHL2	exp;pred	1
Q05516	Q14192	ZBTB16	FHL2	exp;pred	1
P16220	Q14192	CREB1	FHL2	exp;pred	1
Q04864	Q14192	REL	FHL2	exp;pred	1
P08237	Q14192	PFKM	FHL2	exp	1
P07384	Q14192	CAPN1	FHL2	exp	1
Q00987	Q14192	MDM2	FHL2	exp	1
P50616	Q14192	TOB1	FHL2	exp	1
P0CG48	Q14192	UBC	FHL2	exp	1
P03372	Q14192	ESR1	FHL2	exp;pred	1
P18847	Q14192	ATF3	FHL2	exp;pred	1
P00568	Q14192	AK1	FHL2	exp	1
P46695	Q14192	IER3	FHL2	exp;pred	1
P05814	Q14192	CSN2	FHL2	exp	1
P11177	Q14192	PDHB	FHL2	exp	1
O00716	Q14192	E2F3	FHL2	exp	1
Q13485	Q14192	SMAD4	FHL2	exp;pred	1
P41240	Q14192	CSK	FHL2	exp;pred	1
P51610	Q14192	HCFC1	FHL2	exp	1
Q02535	Q14192	ID3	FHL2	exp	1
O43699	Q14192	SIGLEC6	FHL2	exp	1
A5YKK6	Q14192	CNOT1	FHL2	exp	1
O00499	Q14192	BIN1	FHL2	exp	1
P08047	Q14192	SP1	FHL2	exp;pred	1
Q12778	Q14192	FOXO1	FHL2	exp;pred	1
P05549	Q14192	TFAP2A	FHL2	exp	1
P28482	Q14192	MAPK1	FHL2	exp;pred	1
P49736	Q14192	MCM2	FHL2	exp	1
O75874	Q14192	IDH1	FHL2	exp	1
P17036	Q14192	ZNF3	FHL2	exp	1
Q13011	Q14192	ECH1	FHL2	exp	1
P08631	Q14192	HCK	FHL2	exp	1
P06732	Q14192	CKM	FHL2	exp;pred	1
Q02086	Q14192	SP2	FHL2	exp	1
P84022	Q14192	SMAD3	FHL2	exp;pred	1
A1E959	Q14192	ODAM	FHL2	exp	1
P33993	Q14192	MCM7	FHL2	exp	1
P17301	Q14192	ITGA2	FHL2	exp;pred	1
Q01094	Q14192	E2F1	FHL2	exp	1
Q13683	Q14192	ITGA7	FHL2	exp;pred	1
P05107	Q14192	ITGB2	FHL2	exp;pred	1
Q00872	Q14192	MYBPC1	FHL2	exp	1
P05067	Q14192	APP	FHL2	exp	1
P24593	Q14192	IGFBP5	FHL2	exp;pred	1
P05412	Q14192	JUN	FHL2	exp;pred	1
Q06547	Q14192	GABPB1	FHL2	exp	1
Q09472	Q14192	EP300	FHL2	exp;pred	1
P40763	Q14192	STAT3	FHL2	exp;pred	1
P35222	Q14192	CTNNB1	FHL2	exp;ortho;pred	1
P54253	Q14192	ATXN1	FHL2	exp	1
